id,text,label,label_id,split
372,経済ニュースについて投資判断を考えている。短期的な変動だけで判断しないようにしたい。,金融・経済,4,train
373,来月に向けて、魚料理をテイクアウトしたい。家族にも好評な味にしたい。,食事・料理,1,train
374,那覇へ飛行機で向かう。,旅行・観光,2,train
375,来月に向けて、福岡への交通費を調べている。移動時間をなるべく短くしたい。,旅行・観光,2,train
376,少し前から海へ飛行機で向かう！,旅行・観光,2,train
377,友人と話していて、パンを友人と食べに行く。家族にも好評な味にしたい。,食事・料理,1,train
378,ボクシングが上手くなりたいのでメモしておいた。,スポーツ,3,train
379,今日はクラウドを新しくしたい。予算と性能のバランスも気になる。,IT・テクノロジー,0,train
380,景気が企業業績に与える影響を調べたと考えている。,金融・経済,4,train
381,ネットでアイスの盛り付けを工夫した。値段と量のバランスも気になる。,食事・料理,1,train
382,休日にAIをアップデートしたい！,IT・テクノロジー,0,train
383,仕事の合間に経済ニュースを資産形成に活用したい。家計への影響も確認しておきたい。,金融・経済,4,validation
384,少し前からOSの動作が遅い。予算と性能のバランスも気になる。,IT・テクノロジー,0,validation
385,最近、中央銀行の最新情報を調べているのでメモしておいた。,金融・経済,4,train
386,ネットでたこ焼きを注文したのでメモしておいた。,食事・料理,1,validation
387,最近、機械学習を仕事で使いたい。新しい機能も試してみたい。,IT・テクノロジー,0,test
388,休日にiPadでエラーが出たと思っている。,IT・テクノロジー,0,train
389,今日は野球で汗を流した。,スポーツ,3,train
390,昨日、シチューの材料を買ってきた。休日にゆっくり楽しみたい。,食事・料理,1,test
391,来月に向けて、ルーターでエラーが出た。,IT・テクノロジー,0,train
392,友人と話していて、博物館をレンタカーで巡りたい。現地のおいしいものも楽しみたい。,旅行・観光,2,train
393,朝からGPUを業務に活用したい。,IT・テクノロジー,0,test
394,朝から魚料理がおいしかった。値段と量のバランスも気になる。,食事・料理,1,train
395,友人と話していて、スキーの試合日程を見ている。,スポーツ,3,train
396,来月に向けて、展望台へ週末に出かける。移動時間をなるべく短くしたい。,旅行・観光,2,validation
397,最近、パソコンがほしい。仕事でも使える構成にしたい。,IT・テクノロジー,0,train
398,ネットでオムライスを昼ごはんに食べた。辛さは控えめにしたい。,食事・料理,1,train
399,トレーニングが上手くなりたい。選手のプレーを参考にしたい。,スポーツ,3,train
400,そばを食べ比べたいのが最近の関心事だ。,食事・料理,1,train
401,仕事の合間に試合で汗を流したので詳しく調べている。,スポーツ,3,train
402,今日はWi-Fiを業務に活用したいのが最近の関心事だ。,IT・テクノロジー,0,train
403,ふと思って、カフェをテイクアウトしたい。,食事・料理,1,validation
404,少し前からスキーの得点シーンを見返したのが最近の関心事だ。,スポーツ,3,train
405,家でアイスの店を探している。,食事・料理,1,test
406,朝からホテルで食べ歩きしたい。,旅行・観光,2,train
407,仕事の合間にジョギングの道具を買い替えたい。もっと上達する方法を探している。,スポーツ,3,train
408,今週は日本代表のトレーニングを始めた。もっと上達する方法を探している。,スポーツ,3,train
409,休日に山へ一人旅したい。,旅行・観光,2,validation
410,来月に向けて、AWSを勉強したい。,IT・テクノロジー,0,train
411,来月に向けて、カフェのカロリーが気になる。できれば簡単に作れる方法がいい。,食事・料理,1,train
412,ネットでアプリを買い替えたい。,IT・テクノロジー,0,train
413,ネットで絶景スポットでお土産を買いたい！,旅行・観光,2,validation
414,家でアイスに合う調味料を知りたい。家族にも好評な味にしたい。,食事・料理,1,train
415,ふと思って、物価を資産形成に活用したい。複数の情報源を比較している。,金融・経済,4,train
416,今週は鍋料理を家族と食べたい。家族にも好評な味にしたい。,食事・料理,1,train
417,友人と話していて、バックアップの設定を見直したい,IT・テクノロジー,0,train
418,ふと思って、大会で汗を流した。無理なく長く続けたい。,スポーツ,3,validation
419,昨日、海外旅行を家族で訪れたい。宿泊先の評判も確認している。,旅行・観光,2,train
420,少し前からTOPIXの動向に注目しているので詳しく調べている。,金融・経済,4,train
421,少し前から奈良へ行きたいので詳しく調べている。,旅行・観光,2,train
422,スポーツ観戦のスタジアムへ行きたい。,スポーツ,3,train
423,貯金の最新情報を調べていると考えている。,金融・経済,4,train
424,少し前からGoogle Cloudを自動化に使いたいと考えている。,IT・テクノロジー,0,train
425,人工知能を試してみたい！,IT・テクノロジー,0,train
426,少し前から調味料をテイクアウトしたい,食事・料理,1,train
427,ふと思って、温泉へ行きたい。,旅行・観光,2,validation
428,今週は焼肉を手作りした。できれば簡単に作れる方法がいい。,食事・料理,1,validation
429,来月に向けて、そばを休日に楽しみたいと考えている。,食事・料理,1,validation
